Machine,Utilisation,Day
X6,24.183978233431894,2022-11-29 12:52:32.168543
X10,83.81156750374458,2022-11-29 12:52:32.169545
X7,40.70357226501052,2022-11-29 12:52:32.169545
X8,32.21410817758678,2022-11-29 12:52:32.169545
X9,44.42436005984607,2022-11-29 12:52:32.169545
X1,76.53649815162981,2022-11-30 12:52:32.149203
X2,58.93695947513952,2022-11-30 12:52:32.164830
X3,61.31019650944113,2022-11-30 12:52:32.166332
X5,72.74044755629943,2022-11-30 12:52:32.167445
X4,84.9239792370867,2022-11-30 12:52:32.167445
X6,24.918357400470097,2022-11-30 12:52:32.168543
X9,86.33824978395664,2022-11-30 12:52:32.169545
X10,40.47791579296732,2022-11-30 12:52:32.169545
X8,27.436246202634923,2022-11-30 12:52:32.169545
X7,36.647509813008256,2022-11-30 12:52:32.169545
X1,82.8706570814028,2022-12-01 12:52:32.149203
X2,72.49036297840782,2022-12-01 12:52:32.164830
X3,78.727834281763,2022-12-01 12:52:32.166332
X4,45.96268285191189,2022-12-01 12:52:32.167445
X5,62.14804532734517,2022-12-01 12:52:32.167445
X6,81.58746416426926,2022-12-01 12:52:32.168543
X8,58.43402686274156,2022-12-01 12:52:32.169545
X9,66.73274258626324,2022-12-01 12:52:32.169545
X10,52.10089507809918,2022-12-01 12:52:32.169545
X7,83.17825528546372,2022-12-01 12:52:32.169545
X1,82.20448727193445,2022-12-02 12:52:32.149203
X2,30.197283400104745,2022-12-02 12:52:32.164830
X3,63.95914632812537,2022-12-02 12:52:32.166332
X5,89.52989813677662,2022-12-02 12:52:32.167445
X4,51.67677684182051,2022-12-02 12:52:32.167445
X6,64.54846589340814,2022-12-02 12:52:32.168543
X8,52.95545608089586,2022-12-02 12:52:32.169545
X7,54.59449712200005,2022-12-02 12:52:32.169545
X9,89.77566730637099,2022-12-02 12:52:32.169545
X10,63.55639024431221,2022-12-02 12:52:32.169545
